id,puzzle_path,weight_mode,include_filled_edges,algorithm,solved,solve_time_ms,decision_count,fiedler_value,trace_laplacian,created_at_utc
9150,/home/blake/m508/custompuzzles/Custom-0509.txt,overlap,1,AC3Solver,1,9.838409,46,0.0,35.55555555555556,2026-02-16T18:04:08.889Z
9151,/home/blake/m508/custompuzzles/Custom-0509.txt,inv_overlap,1,BacktrackingSolver,1,0.433954,137,5459646.318069854,1384000196.666489,2026-02-16T18:04:08.901Z
9152,/home/blake/m508/custompuzzles/Custom-0509.txt,inv_overlap,1,ForwardCheckingSolver,1,0.989977,46,5459646.318069854,1384000196.666489,2026-02-16T18:04:08.903Z
9153,/home/blake/m508/custompuzzles/Custom-0509.txt,inv_overlap,1,AC3Solver,1,10.017594,46,5459646.318069854,1384000196.666489,2026-02-16T18:04:08.913Z
9154,/home/blake/m508/custompuzzles/Custom-0509.txt,binary,0,BacktrackingSolver,1,0.474623,137,0.0,500.0,2026-02-16T18:04:08.924Z
9155,/home/blake/m508/custompuzzles/Custom-0509.txt,binary,0,ForwardCheckingSolver,1,0.557393,46,0.0,500.0,2026-02-16T18:04:08.925Z
9156,/home/blake/m508/custompuzzles/Custom-0509.txt,binary,0,AC3Solver,1,10.188181,46,0.0,500.0,2026-02-16T18:04:08.935Z
9157,/home/blake/m508/custompuzzles/Custom-0509.txt,overlap,0,BacktrackingSolver,1,0.414278,137,0.0,35.55555555555556,2026-02-16T18:04:08.946Z
9158,/home/blake/m508/custompuzzles/Custom-0509.txt,overlap,0,ForwardCheckingSolver,1,0.549735,46,0.0,35.55555555555556,2026-02-16T18:04:08.947Z
9159,/home/blake/m508/custompuzzles/Custom-0509.txt,overlap,0,AC3Solver,1,8.881775,46,0.0,35.55555555555556,2026-02-16T18:04:08.956Z
9160,/home/blake/m508/custompuzzles/Custom-0509.txt,inv_overlap,0,BacktrackingSolver,1,0.716906,137,0.0,264000196.66648877,2026-02-16T18:04:08.968Z
9161,/home/blake/m508/custompuzzles/Custom-0509.txt,inv_overlap,0,ForwardCheckingSolver,1,1.242428,46,0.0,264000196.66648877,2026-02-16T18:04:08.969Z
9162,/home/blake/m508/custompuzzles/Custom-0509.txt,inv_overlap,0,AC3Solver,1,14.648836,46,0.0,264000196.66648877,2026-02-16T18:04:08.985Z
9163,/home/blake/m508/custompuzzles/Custom-0510.txt,binary,1,BacktrackingSolver,1,0.459726,169,8.999999999999975,1620.0,2026-02-16T18:04:08.997Z
9164,/home/blake/m508/custompuzzles/Custom-0510.txt,binary,1,ForwardCheckingSolver,1,0.550903,47,8.999999999999975,1620.0,2026-02-16T18:04:08.998Z
9165,/home/blake/m508/custompuzzles/Custom-0510.txt,binary,1,AC3Solver,1,9.195002,47,8.999999999999975,1620.0,2026-02-16T18:04:09.007Z
9166,/home/blake/m508/custompuzzles/Custom-0510.txt,overlap,1,BacktrackingSolver,1,0.461455,169,0.0,49.11111111111111,2026-02-16T18:04:09.018Z
9167,/home/blake/m508/custompuzzles/Custom-0510.txt,overlap,1,ForwardCheckingSolver,1,0.844042,47,0.0,49.11111111111111,2026-02-16T18:04:09.019Z
9168,/home/blake/m508/custompuzzles/Custom-0510.txt,overlap,1,AC3Solver,1,8.941404,47,0.0,49.11111111111111,2026-02-16T18:04:09.029Z
9169,/home/blake/m508/custompuzzles/Custom-0510.txt,inv_overlap,1,BacktrackingSolver,1,0.450555,169,5480474.527236448,1302000263.4997613,2026-02-16T18:04:09.040Z
9170,/home/blake/m508/custompuzzles/Custom-0510.txt,inv_overlap,1,ForwardCheckingSolver,1,1.074781,47,5480474.527236448,1302000263.4997613,2026-02-16T18:04:09.041Z
9171,/home/blake/m508/custompuzzles/Custom-0510.txt,inv_overlap,1,AC3Solver,1,8.972078,47,5480474.527236448,1302000263.4997613,2026-02-16T18:04:09.051Z
9172,/home/blake/m508/custompuzzles/Custom-0510.txt,binary,0,BacktrackingSolver,1,0.447219,169,0.0,528.0,2026-02-16T18:04:09.061Z
9173,/home/blake/m508/custompuzzles/Custom-0510.txt,binary,0,ForwardCheckingSolver,1,0.580115,47,0.0,528.0,2026-02-16T18:04:09.062Z
9174,/home/blake/m508/custompuzzles/Custom-0510.txt,binary,0,AC3Solver,1,9.294331,47,0.0,528.0,2026-02-16T18:04:09.072Z
9175,/home/blake/m508/custompuzzles/Custom-0510.txt,overlap,0,BacktrackingSolver,1,0.469039,169,0.0,49.11111111111111,2026-02-16T18:04:09.082Z
9176,/home/blake/m508/custompuzzles/Custom-0510.txt,overlap,0,ForwardCheckingSolver,1,0.570357,47,0.0,49.11111111111111,2026-02-16T18:04:09.083Z
9177,/home/blake/m508/custompuzzles/Custom-0510.txt,overlap,0,AC3Solver,1,10.384773,47,0.0,49.11111111111111,2026-02-16T18:04:09.094Z
9178,/home/blake/m508/custompuzzles/Custom-0510.txt,inv_overlap,0,BacktrackingSolver,1,0.447083,169,0.0,210000263.49976137,2026-02-16T18:04:09.105Z
9179,/home/blake/m508/custompuzzles/Custom-0510.txt,inv_overlap,0,ForwardCheckingSolver,1,0.559877,47,0.0,210000263.49976137,2026-02-16T18:04:09.106Z
9180,/home/blake/m508/custompuzzles/Custom-0510.txt,inv_overlap,0,AC3Solver,1,10.346092,47,0.0,210000263.49976137,2026-02-16T18:04:09.117Z
9181,/home/blake/m508/custompuzzles/Custom-0511.txt,binary,1,BacktrackingSolver,1,0.438706,160,8.999999999999975,1620.0,2026-02-16T18:04:09.137Z
9182,/home/blake/m508/custompuzzles/Custom-0511.txt,binary,1,ForwardCheckingSolver,1,0.587056,47,8.999999999999975,1620.0,2026-02-16T18:04:09.137Z
9183,/home/blake/m508/custompuzzles/Custom-0511.txt,binary,1,AC3Solver,1,9.246267,47,8.999999999999975,1620.0,2026-02-16T18:04:09.147Z
9184,/home/blake/m508/custompuzzles/Custom-0511.txt,overlap,1,BacktrackingSolver,1,0.432943,160,0.0,54.666666666666664,2026-02-16T18:04:09.159Z
9185,/home/blake/m508/custompuzzles/Custom-0511.txt,overlap,1,ForwardCheckingSolver,1,0.639651,47,0.0,54.666666666666664,2026-02-16T18:04:09.160Z
9186,/home/blake/m508/custompuzzles/Custom-0511.txt,overlap,1,AC3Solver,1,8.635177,47,0.0,54.666666666666664,2026-02-16T18:04:09.169Z
9187,/home/blake/m508/custompuzzles/Custom-0511.txt,inv_overlap,1,BacktrackingSolver,1,0.458776,160,5276214.911027415,1272000282.8330808,2026-02-16T18:04:09.182Z
9188,/home/blake/m508/custompuzzles/Custom-0511.txt,inv_overlap,1,ForwardCheckingSolver,1,1.055915,47,5276214.911027415,1272000282.8330808,2026-02-16T18:04:09.183Z
9189,/home/blake/m508/custompuzzles/Custom-0511.txt,inv_overlap,1,AC3Solver,1,9.073802,47,5276214.911027415,1272000282.8330808,2026-02-16T18:04:09.193Z
9190,/home/blake/m508/custompuzzles/Custom-0511.txt,binary,0,BacktrackingSolver,1,0.447974,160,0.0,526.0,2026-02-16T18:04:09.205Z
9191,/home/blake/m508/custompuzzles/Custom-0511.txt,binary,0,ForwardCheckingSolver,1,0.559245,47,0.0,526.0,2026-02-16T18:04:09.205Z
9192,/home/blake/m508/custompuzzles/Custom-0511.txt,binary,0,AC3Solver,1,8.738475,47,0.0,526.0,2026-02-16T18:04:09.214Z
9193,/home/blake/m508/custompuzzles/Custom-0511.txt,overlap,0,BacktrackingSolver,1,0.449577,160,0.0,54.666666666666664,2026-02-16T18:04:09.225Z
9194,/home/blake/m508/custompuzzles/Custom-0511.txt,overlap,0,ForwardCheckingSolver,1,0.560121,47,0.0,54.666666666666664,2026-02-16T18:04:09.226Z
9195,/home/blake/m508/custompuzzles/Custom-0511.txt,overlap,0,AC3Solver,1,9.4213,47,0.0,54.666666666666664,2026-02-16T18:04:09.236Z
9196,/home/blake/m508/custompuzzles/Custom-0511.txt,inv_overlap,0,BacktrackingSolver,1,0.458047,160,0.0,178000282.83308095,2026-02-16T18:04:09.247Z
9197,/home/blake/m508/custompuzzles/Custom-0511.txt,inv_overlap,0,ForwardCheckingSolver,1,0.567607,47,0.0,178000282.83308095,2026-02-16T18:04:09.248Z
9198,/home/blake/m508/custompuzzles/Custom-0511.txt,inv_overlap,0,AC3Solver,1,10.284947,47,0.0,178000282.83308095,2026-02-16T18:04:09.259Z
9199,/home/blake/m508/custompuzzles/Custom-0512.txt,binary,1,BacktrackingSolver,1,0.450262,155,8.999999999999975,1620.0,2026-02-16T18:04:09.269Z
9200,/home/blake/m508/custompuzzles/Custom-0512.txt,binary,1,ForwardCheckingSolver,1,0.586314,46,8.999999999999975,1620.0,2026-02-16T18:04:09.270Z
9201,/home/blake/m508/custompuzzles/Custom-0512.txt,binary,1,AC3Solver,1,9.926286,46,8.999999999999975,1620.0,2026-02-16T18:04:09.280Z
9202,/home/blake/m508/custompuzzles/Custom-0512.txt,overlap,1,BacktrackingSolver,1,0.404919,155,0.0,58.666666666666664,2026-02-16T18:04:09.292Z
9203,/home/blake/m508/custompuzzles/Custom-0512.txt,overlap,1,ForwardCheckingSolver,1,0.825533,46,0.0,58.666666666666664,2026-02-16T18:04:09.293Z
9204,/home/blake/m508/custompuzzles/Custom-0512.txt,overlap,1,AC3Solver,1,8.852709,46,0.0,58.666666666666664,2026-02-16T18:04:09.303Z
9205,/home/blake/m508/custompuzzles/Custom-0512.txt,inv_overlap,1,BacktrackingSolver,1,0.429904,155,5699441.358176658,1258000289.9997425,2026-02-16T18:04:09.315Z
9206,/home/blake/m508/custompuzzles/Custom-0512.txt,inv_overlap,1,ForwardCheckingSolver,1,0.922009,46,5699441.358176658,1258000289.9997425,2026-02-16T18:04:09.316Z
9207,/home/blake/m508/custompuzzles/Custom-0512.txt,inv_overlap,1,AC3Solver,1,9.829222,46,5699441.358176658,1258000289.9997425,2026-02-16T18:04:09.327Z
9208,/home/blake/m508/custompuzzles/Custom-0512.txt,binary,0,BacktrackingSolver,1,0.428299,155,0.0,516.0,2026-02-16T18:04:09.337Z
9209,/home/blake/m508/custompuzzles/Custom-0512.txt,binary,0,ForwardCheckingSolver,1,0.556752,46,0.0,516.0,2026-02-16T18:04:09.338Z
9210,/home/blake/m508/custompuzzles/Custom-0512.txt,binary,0,AC3Solver,1,10.051321,46,0.0,516.0,2026-02-16T18:04:09.348Z
9211,/home/blake/m508/custompuzzles/Custom-0512.txt,overlap,0,BacktrackingSolver,1,0.429673,155,0.0,58.666666666666664,2026-02-16T18:04:09.359Z
9212,/home/blake/m508/custompuzzles/Custom-0512.txt,overlap,0,ForwardCheckingSolver,1,0.534975,46,0.0,58.666666666666664,2026-02-16T18:04:09.360Z
9213,/home/blake/m508/custompuzzles/Custom-0512.txt,overlap,0,AC3Solver,1,10.085753,46,0.0,58.666666666666664,2026-02-16T18:04:09.370Z
9214,/home/blake/m508/custompuzzles/Custom-0512.txt,inv_overlap,0,BacktrackingSolver,1,0.454357,155,0.0,154000289.99974257,2026-02-16T18:04:09.381Z
9215,/home/blake/m508/custompuzzles/Custom-0512.txt,inv_overlap,0,ForwardCheckingSolver,1,0.560341,46,0.0,154000289.99974257,2026-02-16T18:04:09.381Z
9216,/home/blake/m508/custompuzzles/Custom-0512.txt,inv_overlap,0,AC3Solver,1,10.090727,46,0.0,154000289.99974257,2026-02-16T18:04:09.392Z
9217,/home/blake/m508/custompuzzles/Custom-0513.txt,binary,1,BacktrackingSolver,1,0.445473,161,8.999999999999975,1620.0,2026-02-16T18:04:09.403Z
9218,/home/blake/m508/custompuzzles/Custom-0513.txt,binary,1,ForwardCheckingSolver,1,0.57717,47,8.999999999999975,1620.0,2026-02-16T18:04:09.404Z
9219,/home/blake/m508/custompuzzles/Custom-0513.txt,binary,1,AC3Solver,1,10.584481,47,8.999999999999975,1620.0,2026-02-16T18:04:09.415Z
9220,/home/blake/m508/custompuzzles/Custom-0513.txt,overlap,1,BacktrackingSolver,1,0.467467,161,0.0,52.0,2026-02-16T18:04:09.426Z
9221,/home/blake/m508/custompuzzles/Custom-0513.txt,overlap,1,ForwardCheckingSolver,1,0.839956,47,0.0,52.0,2026-02-16T18:04:09.427Z
9222,/home/blake/m508/custompuzzles/Custom-0513.txt,overlap,1,AC3Solver,1,9.771818,47,0.0,52.0,2026-02-16T18:04:09.438Z
9223,/home/blake/m508/custompuzzles/Custom-0513.txt,inv_overlap,1,BacktrackingSolver,1,0.722339,161,4587646.2594614355,1270000295.6663966,2026-02-16T18:04:09.450Z
9224,/home/blake/m508/custompuzzles/Custom-0513.txt,inv_overlap,1,ForwardCheckingSolver,1,0.934998,47,4587646.2594614355,1270000295.6663966,2026-02-16T18:04:09.452Z
9225,/home/blake/m508/custompuzzles/Custom-0513.txt,inv_overlap,1,AC3Solver,1,9.895405,47,4587646.2594614355,1270000295.6663966,2026-02-16T18:04:09.462Z
9226,/home/blake/m508/custompuzzles/Custom-0513.txt,binary,0,BacktrackingSolver,1,0.509391,161,0.0,532.0,2026-02-16T18:04:09.474Z
9227,/home/blake/m508/custompuzzles/Custom-0513.txt,binary,0,ForwardCheckingSolver,1,0.610078,47,0.0,532.0,2026-02-16T18:04:09.475Z
9228,/home/blake/m508/custompuzzles/Custom-0513.txt,binary,0,AC3Solver,1,10.094697,47,0.0,532.0,2026-02-16T18:04:09.486Z
9229,/home/blake/m508/custompuzzles/Custom-0513.txt,overlap,0,BacktrackingSolver,1,0.444706,161,0.0,52.0,2026-02-16T18:04:09.496Z
9230,/home/blake/m508/custompuzzles/Custom-0513.txt,overlap,0,ForwardCheckingSolver,1,0.578751,47,0.0,52.0,2026-02-16T18:04:09.497Z
9231,/home/blake/m508/custompuzzles/Custom-0513.txt,overlap,0,AC3Solver,1,9.884908,47,0.0,52.0,2026-02-16T18:04:09.507Z
9232,/home/blake/m508/custompuzzles/Custom-0513.txt,inv_overlap,0,BacktrackingSolver,1,0.472959,161,0.0,182000295.66639662,2026-02-16T18:04:09.518Z
9233,/home/blake/m508/custompuzzles/Custom-0513.txt,inv_overlap,0,ForwardCheckingSolver,1,0.578753,47,0.0,182000295.66639662,2026-02-16T18:04:09.519Z
9234,/home/blake/m508/custompuzzles/Custom-0513.txt,inv_overlap,0,AC3Solver,1,10.410044,47,0.0,182000295.66639662,2026-02-16T18:04:09.530Z
9235,/home/blake/m508/custompuzzles/Custom-0514.txt,binary,1,BacktrackingSolver,1,0.461224,175,8.999999999999975,1620.0,2026-02-16T18:04:09.540Z
9236,/home/blake/m508/custompuzzles/Custom-0514.txt,binary,1,ForwardCheckingSolver,1,0.564709,48,8.999999999999975,1620.0,2026-02-16T18:04:09.541Z
9237,/home/blake/m508/custompuzzles/Custom-0514.txt,binary,1,AC3Solver,1,9.289786,48,8.999999999999975,1620.0,2026-02-16T18:04:09.551Z
9238,/home/blake/m508/custompuzzles/Custom-0514.txt,overlap,1,BacktrackingSolver,1,0.489025,175,0.0,60.44444444444445,2026-02-16T18:04:09.566Z
9239,/home/blake/m508/custompuzzles/Custom-0514.txt,overlap,1,ForwardCheckingSolver,1,0.920568,48,0.0,60.44444444444445,2026-02-16T18:04:09.567Z
9240,/home/blake/m508/custompuzzles/Custom-0514.txt,overlap,1,AC3Solver,1,9.069688,48,0.0,60.44444444444445,2026-02-16T18:04:09.577Z
9241,/home/blake/m508/custompuzzles/Custom-0514.txt,inv_overlap,1,BacktrackingSolver,1,0.447788,175,5318445.096781072,1234000317.3330472,2026-02-16T18:04:09.589Z
9242,/home/blake/m508/custompuzzles/Custom-0514.txt,inv_overlap,1,ForwardCheckingSolver,1,0.911756,48,5318445.096781072,1234000317.3330472,2026-02-16T18:04:09.590Z
9243,/home/blake/m508/custompuzzles/Custom-0514.txt,inv_overlap,1,AC3Solver,1,8.95491,48,5318445.096781072,1234000317.3330472,2026-02-16T18:04:09.599Z
9244,/home/blake/m508/custompuzzles/Custom-0514.txt,binary,0,BacktrackingSolver,1,0.469792,175,0.0,544.0,2026-02-16T18:04:09.610Z
9245,/home/blake/m508/custompuzzles/Custom-0514.txt,binary,0,ForwardCheckingSolver,1,0.553443,48,0.0,544.0,2026-02-16T18:04:09.611Z
9246,/home/blake/m508/custompuzzles/Custom-0514.txt,binary,0,AC3Solver,1,9.60935,48,0.0,544.0,2026-02-16T18:04:09.621Z
9247,/home/blake/m508/custompuzzles/Custom-0514.txt,overlap,0,BacktrackingSolver,1,0.474704,175,0.0,60.44444444444445,2026-02-16T18:04:09.633Z
9248,/home/blake/m508/custompuzzles/Custom-0514.txt,overlap,0,ForwardCheckingSolver,1,0.577274,48,0.0,60.44444444444445,2026-02-16T18:04:09.633Z
9249,/home/blake/m508/custompuzzles/Custom-0514.txt,overlap,0,AC3Solver,1,9.587603,48,0.0,60.44444444444445,2026-02-16T18:04:09.643Z
9250,/home/blake/m508/custompuzzles/Custom-0514.txt,inv_overlap,0,BacktrackingSolver,1,0.423182,175,0.0,158000317.33304712,2026-02-16T18:04:09.655Z
9251,/home/blake/m508/custompuzzles/Custom-0514.txt,inv_overlap,0,ForwardCheckingSolver,1,0.559356,48,0.0,158000317.33304712,2026-02-16T18:04:09.656Z
9252,/home/blake/m508/custompuzzles/Custom-0514.txt,inv_overlap,0,AC3Solver,1,9.316946,48,0.0,158000317.33304712,2026-02-16T18:04:09.666Z
9253,/home/blake/m508/custompuzzles/Custom-0515.txt,binary,1,BacktrackingSolver,1,0.466347,163,8.999999999999975,1620.0,2026-02-16T18:04:09.677Z
9254,/home/blake/m508/custompuzzles/Custom-0515.txt,binary,1,ForwardCheckingSolver,1,0.566991,49,8.999999999999975,1620.0,2026-02-16T18:04:09.677Z
9255,/home/blake/m508/custompuzzles/Custom-0515.txt,binary,1,AC3Solver,1,10.818761,49,8.999999999999975,1620.0,2026-02-16T18:04:09.689Z
9256,/home/blake/m508/custompuzzles/Custom-0515.txt,overlap,1,BacktrackingSolver,1,0.458561,163,0.0,62.44444444444444,2026-02-16T18:04:09.700Z
9257,/home/blake/m508/custompuzzles/Custom-0515.txt,overlap,1,ForwardCheckingSolver,1,0.93008,49,0.0,62.44444444444444,2026-02-16T18:04:09.701Z
9258,/home/blake/m508/custompuzzles/Custom-0515.txt,overlap,1,AC3Solver,1,10.200287,49,0.0,62.44444444444444,2026-02-16T18:04:09.712Z
9259,/home/blake/m508/custompuzzles/Custom-0515.txt,inv_overlap,1,BacktrackingSolver,1,0.47273,163,5294281.532193246,1196000358.9996722,2026-02-16T18:04:09.723Z
9260,/home/blake/m508/custompuzzles/Custom-0515.txt,inv_overlap,1,ForwardCheckingSolver,1,0.928359,49,5294281.532193246,1196000358.9996722,2026-02-16T18:04:09.724Z
9261,/home/blake/m508/custompuzzles/Custom-0515.txt,inv_overlap,1,AC3Solver,1,9.947223,49,5294281.532193246,1196000358.9996722,2026-02-16T18:04:09.735Z
9262,/home/blake/m508/custompuzzles/Custom-0515.txt,binary,0,BacktrackingSolver,1,0.524558,163,0.0,580.0,2026-02-16T18:04:09.746Z
9263,/home/blake/m508/custompuzzles/Custom-0515.txt,binary,0,ForwardCheckingSolver,1,0.580099,49,0.0,580.0,2026-02-16T18:04:09.746Z
9264,/home/blake/m508/custompuzzles/Custom-0515.txt,binary,0,AC3Solver,1,9.926886,49,0.0,580.0,2026-02-16T18:04:09.757Z
9265,/home/blake/m508/custompuzzles/Custom-0515.txt,overlap,0,BacktrackingSolver,1,0.492932,163,0.0,62.44444444444444,2026-02-16T18:04:09.768Z
9266,/home/blake/m508/custompuzzles/Custom-0515.txt,overlap,0,ForwardCheckingSolver,1,0.581874,49,0.0,62.44444444444444,2026-02-16T18:04:09.768Z
9267,/home/blake/m508/custompuzzles/Custom-0515.txt,overlap,0,AC3Solver,1,10.769692,49,0.0,62.44444444444444,2026-02-16T18:04:09.780Z
9268,/home/blake/m508/custompuzzles/Custom-0515.txt,inv_overlap,0,BacktrackingSolver,1,0.476553,163,0.0,156000358.99967217,2026-02-16T18:04:09.791Z
9269,/home/blake/m508/custompuzzles/Custom-0515.txt,inv_overlap,0,ForwardCheckingSolver,1,0.579979,49,0.0,156000358.99967217,2026-02-16T18:04:09.791Z
9270,/home/blake/m508/custompuzzles/Custom-0515.txt,inv_overlap,0,AC3Solver,1,10.861035,49,0.0,156000358.99967217,2026-02-16T18:04:09.803Z
9271,/home/blake/m508/custompuzzles/Custom-0516.txt,binary,1,BacktrackingSolver,1,0.431172,151,8.999999999999975,1620.0,2026-02-16T18:04:09.814Z
9272,/home/blake/m508/custompuzzles/Custom-0516.txt,binary,1,ForwardCheckingSolver,1,0.534195,46,8.999999999999975,1620.0,2026-02-16T18:04:09.815Z
9273,/home/blake/m508/custompuzzles/Custom-0516.txt,binary,1,AC3Solver,1,10.343777,46,8.999999999999975,1620.0,2026-02-16T18:04:09.825Z
9274,/home/blake/m508/custompuzzles/Custom-0516.txt,overlap,1,BacktrackingSolver,1,0.408371,151,0.0,48.888888888888886,2026-02-16T18:04:09.837Z
9275,/home/blake/m508/custompuzzles/Custom-0516.txt,overlap,1,ForwardCheckingSolver,1,0.830887,46,0.0,48.888888888888886,2026-02-16T18:04:09.838Z
9276,/home/blake/m508/custompuzzles/Custom-0516.txt,overlap,1,AC3Solver,1,9.742556,46,0.0,48.888888888888886,2026-02-16T18:04:09.848Z
9277,/home/blake/m508/custompuzzles/Custom-0516.txt,inv_overlap,1,BacktrackingSolver,1,0.413007,151,5977926.459493861,1294000272.999752,2026-02-16T18:04:09.860Z
9278,/home/blake/m508/custompuzzles/Custom-0516.txt,inv_overlap,1,ForwardCheckingSolver,1,0.782958,46,5977926.459493861,1294000272.999752,2026-02-16T18:04:09.861Z
9279,/home/blake/m508/custompuzzles/Custom-0516.txt,inv_overlap,1,AC3Solver,1,9.741236,46,5977926.459493861,1294000272.999752,2026-02-16T18:04:09.871Z
9280,/home/blake/m508/custompuzzles/Custom-0516.txt,binary,0,BacktrackingSolver,1,0.445463,151,0.0,504.0,2026-02-16T18:04:09.882Z
9281,/home/blake/m508/custompuzzles/Custom-0516.txt,binary,0,ForwardCheckingSolver,1,0.563357,46,0.0,504.0,2026-02-16T18:04:09.883Z
9282,/home/blake/m508/custompuzzles/Custom-0516.txt,binary,0,AC3Solver,1,10.66065,46,0.0,504.0,2026-02-16T18:04:09.894Z
9283,/home/blake/m508/custompuzzles/Custom-0516.txt,overlap,0,BacktrackingSolver,1,0.406845,151,0.0,48.888888888888886,2026-02-16T18:04:09.906Z
9284,/home/blake/m508/custompuzzles/Custom-0516.txt,overlap,0,ForwardCheckingSolver,1,0.565415,46,0.0,48.888888888888886,2026-02-16T18:04:09.906Z
9285,/home/blake/m508/custompuzzles/Custom-0516.txt,overlap,0,AC3Solver,1,9.818422,46,0.0,48.888888888888886,2026-02-16T18:04:09.917Z
9286,/home/blake/m508/custompuzzles/Custom-0516.txt,inv_overlap,0,BacktrackingSolver,1,0.417763,151,0.0,178000272.99975216,2026-02-16T18:04:09.927Z
9287,/home/blake/m508/custompuzzles/Custom-0516.txt,inv_overlap,0,ForwardCheckingSolver,1,0.551832,46,0.0,178000272.99975216,2026-02-16T18:04:09.928Z
9288,/home/blake/m508/custompuzzles/Custom-0516.txt,inv_overlap,0,AC3Solver,1,9.283197,46,0.0,178000272.99975216,2026-02-16T18:04:09.938Z
9289,/home/blake/m508/custompuzzles/Custom-0517.txt,binary,1,BacktrackingSolver,1,0.498166,165,8.999999999999975,1620.0,2026-02-16T18:04:09.949Z
9290,/home/blake/m508/custompuzzles/Custom-0517.txt,binary,1,ForwardCheckingSolver,1,0.598872,48,8.999999999999975,1620.0,2026-02-16T18:04:09.950Z
9291,/home/blake/m508/custompuzzles/Custom-0517.txt,binary,1,AC3Solver,1,9.512153,48,8.999999999999975,1620.0,2026-02-16T18:04:09.959Z
9292,/home/blake/m508/custompuzzles/Custom-0517.txt,overlap,1,BacktrackingSolver,1,0.44177,165,0.0,58.0,2026-02-16T18:04:09.971Z
9293,/home/blake/m508/custompuzzles/Custom-0517.txt,overlap,1,ForwardCheckingSolver,1,0.859142,48,0.0,58.0,2026-02-16T18:04:09.972Z
9294,/home/blake/m508/custompuzzles/Custom-0517.txt,overlap,1,AC3Solver,1,9.146703,48,0.0,58.0,2026-02-16T18:04:09.981Z
9295,/home/blake/m508/custompuzzles/Custom-0517.txt,inv_overlap,1,BacktrackingSolver,1,0.453584,165,5231398.956437754,1214000351.9996736,2026-02-16T18:04:09.993Z
9296,/home/blake/m508/custompuzzles/Custom-0517.txt,inv_overlap,1,ForwardCheckingSolver,1,0.885758,48,5231398.956437754,1214000351.9996736,2026-02-16T18:04:09.994Z
9297,/home/blake/m508/custompuzzles/Custom-0517.txt,inv_overlap,1,AC3Solver,1,8.862634,48,5231398.956437754,1214000351.9996736,2026-02-16T18:04:10.003Z
9298,/home/blake/m508/custompuzzles/Custom-0517.txt,binary,0,BacktrackingSolver,1,0.514564,165,0.0,552.0,2026-02-16T18:04:10.015Z
9299,/home/blake/m508/custompuzzles/Custom-0517.txt,binary,0,ForwardCheckingSolver,1,0.627332,48,0.0,552.0,2026-02-16T18:04:10.016Z
9300,/home/blake/m508/custompuzzles/Custom-0517.txt,binary,0,AC3Solver,1,9.804607,48,0.0,552.0,2026-02-16T18:04:10.026Z
9301,/home/blake/m508/custompuzzles/Custom-0517.txt,overlap,0,BacktrackingSolver,1,0.463949,165,0.0,58.0,2026-02-16T18:04:10.038Z
9302,/home/blake/m508/custompuzzles/Custom-0517.txt,overlap,0,ForwardCheckingSolver,1,0.577234,48,0.0,58.0,2026-02-16T18:04:10.039Z
9303,/home/blake/m508/custompuzzles/Custom-0517.txt,overlap,0,AC3Solver,1,9.562597,48,0.0,58.0,2026-02-16T18:04:10.048Z
9304,/home/blake/m508/custompuzzles/Custom-0517.txt,inv_overlap,0,BacktrackingSolver,1,0.448394,165,0.0,146000351.99967366,2026-02-16T18:04:10.060Z
9305,/home/blake/m508/custompuzzles/Custom-0517.txt,inv_overlap,0,ForwardCheckingSolver,1,0.579022,48,0.0,146000351.99967366,2026-02-16T18:04:10.060Z
9306,/home/blake/m508/custompuzzles/Custom-0517.txt,inv_overlap,0,AC3Solver,1,9.65239,48,0.0,146000351.99967366,2026-02-16T18:04:10.070Z
9307,/home/blake/m508/custompuzzles/Custom-0518.txt,binary,1,BacktrackingSolver,1,0.439534,175,8.999999999999975,1620.0,2026-02-16T18:04:10.082Z
9308,/home/blake/m508/custompuzzles/Custom-0518.txt,binary,1,ForwardCheckingSolver,1,0.53949,46,8.999999999999975,1620.0,2026-02-16T18:04:10.082Z
9309,/home/blake/m508/custompuzzles/Custom-0518.txt,binary,1,AC3Solver,1,9.790023,46,8.999999999999975,1620.0,2026-02-16T18:04:10.092Z
9310,/home/blake/m508/custompuzzles/Custom-0518.txt,overlap,1,BacktrackingSolver,1,0.451299,175,0.0,45.77777777777777,2026-02-16T18:04:10.104Z
9311,/home/blake/m508/custompuzzles/Custom-0518.txt,overlap,1,ForwardCheckingSolver,1,0.822645,46,0.0,45.77777777777777,2026-02-16T18:04:10.105Z
9312,/home/blake/m508/custompuzzles/Custom-0518.txt,overlap,1,AC3Solver,1,8.871014,46,0.0,45.77777777777777,2026-02-16T18:04:10.114Z
9313,/home/blake/m508/custompuzzles/Custom-0518.txt,inv_overlap,1,BacktrackingSolver,1,0.463567,175,5817792.470817785,1306000271.9997468,2026-02-16T18:04:10.125Z
9314,/home/blake/m508/custompuzzles/Custom-0518.txt,inv_overlap,1,ForwardCheckingSolver,1,0.549974,46,5817792.470817785,1306000271.9997468,2026-02-16T18:04:10.126Z
9315,/home/blake/m508/custompuzzles/Custom-0518.txt,inv_overlap,1,AC3Solver,1,9.10511,46,5817792.470817785,1306000271.9997468,2026-02-16T18:04:10.136Z
9316,/home/blake/m508/custompuzzles/Custom-0518.txt,binary,0,BacktrackingSolver,1,0.453721,175,0.0,514.0,2026-02-16T18:04:10.147Z
